SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,reported,56.234132519034915,0.0,1855.2464599609375
EDTRPAS1-41,reported,57.5992285351363,0.0,1844.2691650390625
EDTRPAS1-41,reported,58.997462559235615,0.0,1830.47607421875
EDTRPAS1-41,reported,60.42963902381327,0.0,1814.6861572265625
EDTRPAS1-41,reported,61.89658188912606,0.0,1797.7991943359375
EDTRPAS1-41,reported,63.39913511724846,0.0,1780.69384765625
EDTRPAS1-41,reported,64.93816315762116,0.0,1764.147216796875
EDTRPAS1-41,reported,66.51455144438633,0.0,1748.7822265625
EDTRPAS1-41,reported,68.12920690579612,0.0,1735.03369140625
EDTRPAS1-41,reported,69.78305848598664,0.0,1723.147705078125
EDTRPAS1-41,reported,71.47705767941858,3.1743096737519743e-293,1375.69189453125
EDTRPAS1-41,reported,73.21217907829133,2.1648511869613373e-91,445.31854248046875
EDTRPAS1-41,reported,74.98942093324557,6.396602381662624e-36,189.23092651367188
EDTRPAS1-41,reported,76.80980572767753,2.2528657936307977e-18,107.97968292236328
EDTRPAS1-41,reported,78.67438076599402,3.4964164147486285e-11,74.60441589355469
EDTRPAS1-41,reported,80.58421877614815,1.0781372519690882e-07,58.446678161621094
EDTRPAS1-41,reported,82.5404185268019,8.406262509430052e-06,49.645835876464844
EDTRPAS1-41,reported,84.54410545946924,0.00010804551799332106,44.466163635253906
EDTRPAS1-41,reported,86.59643233600654,0.0005290102007171675,41.18611526489258
EDTRPAS1-41,reported,88.6985799018192,0.0014954398792947625,39.139198303222656
EDTRPAS1-41,reported,90.85175756516864,0.0030512886849951635,37.53833770751953
EDTRPAS1-41,reported,93.05720409296997,0.005114800169326842,36.55405807495117
EDTRPAS1-41,reported,95.31618832347876,0.007576086306872602,35.88993835449219
EDTRPAS1-41,reported,97.63000989628077,0.010352580119302844,35.16182327270508
EDTRPAS1-41,reported,100.00000000000004,0.013386254291040352,34.595149993896484
EDTRPAS1-41,reported,102.4275221381592,0.016618045989702856,34.134544372558594
EDTRPAS1-41,reported,104.91397291363097,0.019965802675976252,33.75198745727539
EDTRPAS1-41,reported,107.46078283213177,0.02330975395162731,33.43355941772461
EDTRPAS1-41,reported,110.0694171252209,0.026501753716981834,33.172264099121094
EDTRPAS1-41,reported,112.74137659327857,0.02937957438482256,32.96410369873047
EDTRPAS1-41,reported,115.4781984689458,0.03178647389496546,32.806640625
EDTRPAS1-41,reported,118.28145730152693,0.033606537233190265,32.69667053222656
EDTRPAS1-41,reported,121.15276586285887,0.03478401814856799,32.630516052246094
EDTRPAS1-41,reported,124.0937760751719,0.0353231618930752,32.603309631347656
EDTRPAS1-41,reported,127.10617996147457,0.03529119256790033,32.6094970703125
EDTRPAS1-41,reported,130.19171061900778,0.034796662688121975,32.64266586303711
EDTRPAS1-41,reported,133.35214321633242,0.033967801700896444,32.69623565673828
