SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,inversion,499.99999999999983,0.005398092144603696,5.9845147132873535
EDTRPAS1-35,inversion,512.1376106907965,0.00541105670317077,5.9796319007873535
EDTRPAS1-35,inversion,524.5698645681549,0.005413761843295693,5.978611946105957
EDTRPAS1-35,inversion,537.3039141606589,0.005416680361889481,5.977510929107666
EDTRPAS1-35,inversion,550.347085626105,0.005419772576286803,5.976344108581543
EDTRPAS1-35,inversion,563.7068829663924,0.0054229828578171305,5.975131034851074
EDTRPAS1-35,inversion,577.390992344729,0.005426249124633855,5.97389554977417
EDTRPAS1-35,inversion,591.4072865076347,0.005429507690613152,5.972661018371582
EDTRPAS1-35,inversion,605.763829314294,0.0054327002385853845,5.971449375152588
EDTRPAS1-35,inversion,620.4688803758602,0.005435776409651118,5.970279216766357
EDTRPAS1-35,inversion,635.5308998073724,0.005438696785872349,5.969165325164795
EDTRPAS1-35,inversion,650.958553095039,0.005441433712343083,5.968117713928223
EDTRPAS1-35,inversion,666.7607160816622,0.005443967221852897,5.967144012451172
EDTRPAS1-35,inversion,682.9464800730931,0.005446284648627173,5.966248512268066
EDTRPAS1-35,inversion,699.5251570686473,0.005448375116080913,5.96543550491333
EDTRPAS1-35,inversion,716.5062851184813,0.005450233064112381,5.964705944061279
EDTRPAS1-35,inversion,733.8996338110348,0.005451845863687685,5.964067459106445
EDTRPAS1-35,inversion,751.7152098936674,0.00545321486890507,5.9635162353515625
EDTRPAS1-35,inversion,769.9632630297457,0.0054543350406561514,5.963055610656738
EDTRPAS1-35,inversion,788.6542916954868,0.005455205775935006,5.962686061859131
EDTRPAS1-35,inversion,807.799049219937,0.005455833368301688,5.962405204772949
EDTRPAS1-35,inversion,827.4085499715909,0.005456225902440594,5.962209224700928
EDTRPAS1-35,inversion,847.4940756951737,0.005456387523297745,5.962100028991699
EDTRPAS1-35,inversion,868.0671820022613,0.005456334929679983,5.9620680809021
EDTRPAS1-35,inversion,889.1397050194621,0.005456076070057919,5.962111473083496
EDTRPAS1-35,inversion,910.7237681979726,0.005455616531334187,5.962227821350098
EDTRPAS1-35,inversion,932.8317892884564,0.005454956936270511,5.962417125701904
EDTRPAS1-35,inversion,955.4764874852208,0.0054540941497859,5.962679862976074
EDTRPAS1-35,inversion,978.67089074383,0.005453020396095032,5.963018894195557
EDTRPAS1-35,inversion,1002.4283432763567,0.005451722636466971,5.963438510894775
EDTRPAS1-35,inversion,1026.7625132285732,0.005450188695200364,5.963943004608154
EDTRPAS1-35,inversion,1051.6874005435163,0.005448402335482285,5.964538097381592
EDTRPAS1-35,inversion,1077.2173450159426,0.005446347808740987,5.9652299880981445
EDTRPAS1-35,inversion,1103.3670345422947,0.005444007446393108,5.966024398803711
EDTRPAS1-35,inversion,1130.1515135709603,0.005441364059925208,5.966928482055664
EDTRPAS1-35,inversion,1157.5861917576372,0.005438399486360411,5.9679484367370605
EDTRPAS1-35,inversion,1185.6868528308273,0.005435091235081207,5.96909236907959
EDTRPAS1-35,inversion,1214.4696636725403,0.005431415822463173,5.970369338989258
EDTRPAS1-35,inversion,1243.9511836194183,0.005427347315183881,5.9717888832092285
EDTRPAS1-35,inversion,1274.1483739896735,0.00542285976470473,5.973361015319824
EDTRPAS1-35,inversion,1305.0786078412689,0.005417929534242932,5.975094318389893
EDTRPAS1-35,inversion,1336.759679966995,0.005412538115796596,5.976995944976807
EDTRPAS1-35,inversion,1369.2098171321818,0.005406672916957668,5.979071617126465
EDTRPAS1-35,inversion,1402.447688560914,0.005400328304334879,5.981324195861816
EDTRPAS1-35,inversion,1436.4924166768328,0.00539350903823013,5.983752250671387
EDTRPAS1-35,inversion,1471.3635881046416,0.005386225741952031,5.986352920532227
EDTRPAS1-35,inversion,1507.0812649386949,0.0053784900166514715,5.989123344421387
EDTRPAS1-35,inversion,1543.665996285132,0.005370323418825479,5.9920549392700195
EDTRPAS1-35,inversion,1581.13883008419,0.0053617302486877304,5.995150566101074
EDTRPAS1-35,inversion,1619.5213252195158,0.005352729249540024,5.9984002113342285
EDTRPAS1-35,inversion,1658.8355639214296,0.005343321078475503,6.001806735992432
